"key","edition","sender","senderID","senderPlace","senderPlaceID","senderDate","senderDateText","addressee","addresseeID","addresseePlace","addresseePlaceID","addresseeDate","addresseeDateText","page","note"
"87","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-09-18","18. September 1690","[einen Geistlichen]","","","","","","",""
"88","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-09-19","19. September 1690","[einen Geistlichen]","","","","","","",""
"89","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-09-20","20. September 1690","[einen Bekannten]","","","","","","",""
"90","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-09-23","23. September 1690","[Georg Ludwig Graf von Zinzendorf und Pottendorf]","","[Wien]","http://www.geonames.org/2761369","","","",""
"91","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-09-23","23. September 1690","[einen Amtsbruder]","","","","","","",""
"92","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-09-29","29. September 1690","Johann Hirsch","","Fraustadt","http://www.geonames.org/3081300","","","",""
"93","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1960-10-02","2. Oktober 1690","Kurfürst Johann Georg III. von Sachsen","http://d-nb.info/gnd/102117470","Torgau","http://www.geonames.org/2821807","","","",""
"94","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1960-10-06","6. Oktober 1690","Ahasver Fritsch","http://d-nb.info/gnd/119285452","Rudolstadt","http://www.geonames.org/2843355","","","",""
"95","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-10-09","9. Oktober 1690","Anna Elisabeth Kißner","http://d-nb.info/gnd/1067507337","Frankfurt am Main","http://www.geonames.org/2925533","","","",""
"96","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-10-13","13. Oktober 1690","eine vornehme Person","","Schweden","http://www.geonames.org/2661886","","","",""
"97","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-10-15","15. Oktober 1690","Königin Ulrike Eleonore von Schweden","http://d-nb.info/gnd/119550660","Stockholm","http://www.geonames.org/2673730","","","",""
"98","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-10-17","17. Oktober 1690","[einen Bekannten]","","","","","","",""
"99","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-11-08","8. November 1690","[einen Bekannten]","","","","","","",""
"100","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-11-10","10. November 1690","[einen Bekannten]","","","","","","",""
"101","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-11-11","11. November 1690","Herzog Rudolf August von Braunschweig-Wolfenbüttel","http://d-nb.info/gnd/116678909","Wolfenbüttel","http://www.geonames.org/2806914","","","",""
"102","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-11-20","20. November 1690","Johann Georg Kulpis","http://d-nb.info/gnd/100212204","Stuttgart","http://www.geonames.org/2825297","","","",""
"103","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1690-09..1690-12]","[Herbst 1690]","[Gräfin Sophie Eleonore von Stolberg-Stolberg]","http://d-nb.info/gnd/118755560","[Stolberg?]","http://www.geonames.org/2826594","","","",""
"104","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-11-21","21. November 1690","Kurfürst Johann Georg III. von Sachsen","http://d-nb.info/gnd/102117470","Torgau","http://www.geonames.org/2821807","","","",""
"105","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-12-02","2. Dezember 1690","[Christiane Eberhardine von Brandenburg-Bayreuth]","http://d-nb.info/gnd/119337630","[Bayreuth]","http://www.geonames.org/2951825","","","",""
"106","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-12-13","13. Dezember 1690","Johann Wilhelm Petersen","http://d-nb.info/gnd/119129779","Lüneburg","http://www.geonames.org/2875115","","","",""
"107","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-12-15","15. Dezember 1690","[einen Geistlichen?]","","[Sachsen]","http://www.geonames.org/2842566","","","",""
"108","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-12-17","17. Dezember 1690","Johann Christoph Bilefeld","http://d-nb.info/gnd/116164816","Delitzsch","http://www.geonames.org/2938376","","","",""
"109","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-12-21","21. Dezember 1690","Gottfried Wilhelm Leibniz","http://d-nb.info/gnd/118571249","Hannover","http://www.geonames.org/2910831","","","",""
"110","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Leipzig","http://www.geonames.org/2879139","1690-12-22","22. Dezember 1690","Johann Jakob Spener","http://d-nb.info/gnd/124826229","Leipzig","http://www.geonames.org/2879139","","","",""
"111","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690-12-30","30. Dezember 1690","Anna Elisabeth Kißner","http://d-nb.info/gnd/1067507337","Frankfurt am Main","http://www.geonames.org/2925533","","","",""
"112","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Geistlichen]","","","","","","",""
"113","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Laien]","","","","","","",""
"114","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Geistlichen]","","","","","","",""
"115","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","eine vornehme Person","","","","","","",""
"116","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Amtsbruder]","","","","","","",""
"117","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","einen Prediger","","","","","","",""
"118","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Amtsbruder]","","[Kursachsen]","","","","",""
"119","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","einen Prediger","","","","","","",""
"120","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Amtsbruder]","","","","","","",""
"121","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Kandidaten der Theologie]","","","","","","",""
"122","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Geistlichen]","","","","","","",""
"123","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Geistlichen]","","","","","","",""
"124","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Geistlichen]","","[Sachsen]","http://www.geonames.org/2842566","","","",""
"125","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Predigtamtskandidaten]","","[Sachsen]","http://www.geonames.org/2842566","","","",""
"126","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Amtsbruder]","","","","","","",""
"127","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Geistlichen?]","","","","","","",""
"128","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Laien]","","","","","","",""
"129","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[eine verheiratete Frau]","","","","","","",""
"130","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[einen Unbekannten]","","","","","","",""
"131","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","eine hohe Standesperson","","","","","","",""
"132","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[Christoph Bernhard]","http://d-nb.info/gnd/118509845","[Dresden?]","http://www.geonames.org/2935022","","","",""
"133","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[Herzog Johann Ernst von Sachsen-Weimar]","http://d-nb.info/gnd/10210901X","[Weimar?]","http://www.geonames.org/2812482","","","",""
"134","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","[Kurfürstin Anna Sophia von Sachsen]","http://d-nb.info/gnd/1089591659","[Dresden]","http://www.geonames.org/2935022","","","",""
"135","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1690","1690","einen Geistlichen","","","","","","",""
"136","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-01-08","8. Januar 1691","Paul Anton","http://d-nb.info/gnd/116211431","Rochlitz","http://www.geonames.org/2846261","","","",""
"137","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-01-15","15. Januar 1691","Johann Wilhelm Petersen","http://d-nb.info/gnd/119129779","Lüneburg","http://www.geonames.org/2875115","","","",""
"138","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-01-16","16. Januar 1691","einen Freund","","","","","","",""
"139","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-01-19","19. Januar 1691","Johann Jakob Spener","http://d-nb.info/gnd/124826229","Leipzig","http://www.geonames.org/2879139","","","",""
"140","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-01-19","19. Januar 1691","Paul Anton","http://d-nb.info/gnd/116211431","Rochlitz","http://www.geonames.org/2846261","","","",""
"141","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1691-01-21..1691-01-31]","[Ende Januar 1691]","[Johann Heinrich Horb]","http://d-nb.info/gnd/119384124","[Hamburg]","http://www.geonames.org/2911298","","","",""
"142","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-01-22","22. Januar 1691","Kurfürst Johann Georg III. von Sachsen","http://d-nb.info/gnd/102117470","[Torgau]","http://www.geonames.org/2821807","","","",""
"143","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-02-03","3. Februar 1691","[Königin Ulrike Eleonore von Schweden]","http://d-nb.info/gnd/119550660","[Stockholm]","http://www.geonames.org/2673730","","","",""
"144","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-02-03","3. Februar 1691","Äbtissin Anna Dorothea von Sachsen-Weimar","http://d-nb.info/gnd/120208261","Quedlinburg","http://www.geonames.org/2851465","","","",""
"145","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[..1691-02-06]","[vor 6. Februar 1691]","[Johann Wilhelm Petersen]","http://d-nb.info/gnd/119129779","[Lüneburg]","http://www.geonames.org/2875115","","","",""
"146","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-02-09","9. Februar 1691","[Johanna Eleonora Petersen]","http://d-nb.info/gnd/119129787","[Lüneburg]","http://www.geonames.org/2875115","","","",""
"147","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-03-02","2. März 1691","Kurfürst Johann Georg III. von Sachsen","http://d-nb.info/gnd/102117470","Torgau","http://www.geonames.org/2821807","","","",""
"148","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-03-11","11. März 1691","an den kurfürstlich-sächsischen Geheimen Rat","","Dresden","http://www.geonames.org/2935022","","","",""
"149","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1691-03-21..1691-03-31]","[Ende März] 1691","[Samuel von Pufendorf]","http://d-nb.info/gnd/118597051","[Berlin]","http://www.geonames.org/2950159","","","",""
"150","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-04-01","1. April 1691","Paul Anton","http://d-nb.info/gnd/116211431","Rochlitz","http://www.geonames.org/2846261","","","",""
"151","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-04-06","6. April 1691","Kurfürst Friedrich III. von Brandenburg","http://d-nb.info/gnd/118535730","Potsdam","http://www.geonames.org/2852458","","","",""
"152","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-04-20","20. April 1691","Franz Julius Lütkens","http://d-nb.info/gnd/104351985","Cölln","http://www.geonames.org/6545310","","","",""
"153","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-04-20","20. April 1691","das Berliner Predigerministerium","","","","","","",""
"154","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-05-18","18. Mai 1691","Bürgermeister und Rat zu Berlin","","Berlin","http://www.geonames.org/2950159","","","",""
"155","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-05-22","22. Mai 1691","Christian Feustel","http://d-nb.info/gnd/128850035","Plauen","http://www.geonames.org/2853292","","","",""
"156","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-05-25","25. Mai 1691","Kurprinz Johann Georg von Sachsen","http://d-nb.info/gnd/119240122","[Torgau]","http://www.geonames.org/2821807","","","",""
"157","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-05-25","25. Mai 1691","Kurprinz Friedrich August von Sachsen","http://d-nb.info/gnd/118505084","[Torgau]","http://www.geonames.org/2821807","","","",""
"158","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-05-26","26. Mai 1691","[einen Schwager]","","","","","","",""
"159","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-05-26","26. Mai 1691","Johann Knauth","http://d-nb.info/gnd/128574127","Dippoldiswalde","http://www.geonames.org/2936842","","","",""
"160","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691-06-02","2. Juni 1691","Kurfürst Johann Georg III. von Sachsen","http://d-nb.info/gnd/102117470","Torgau","http://www.geonames.org/2821807","","","",""
"161","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1691-03..1691-06]","[Frühjahr] 1691","[einen Amtsbruder]","","[Sachsen]","http://www.geonames.org/2842566","","","",""
"162","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1691-03..1691-06]","[Frühjahr] 1691","[einen Amtsbruder]","","","","","","",""
"163","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1691-01..1691-06]","[Erstes Halbjahr] 1691","[eine junge Frau]","","","","","","",""
"164","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1691-01..1691-06]","[Erstes Halbjahr] 1691","[einen frommen Laien]","","","","","","",""
"165","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1691-01..1691-06]","[Erstes Halbjahr] 1691","[einen Amtsbruder]","","","","","","",""
"166","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1691-01..1691-06]","[Erstes Halbjahr] 1691","einen Prediger","","","","","","",""
"167","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691","1691","[einen Amtsbruder]","","","","","","",""
"168","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691","1691","[einen Amtsbruder]","","","","","","",""
"169","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691","1691","[einen Amtsbruder]","","","","","","",""
"170","SpBr-D-4","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1691","1691","[einen kursächsischen Geistlichen?]","","","","","","",""
"1","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Leipzig","http://www.geonames.org/2879139","1689-08-21","21. August 1689","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"2","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Leipzig","http://www.geonames.org/2879139","1689-10-01","1. Oktober 1689","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"3","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Leipzig","http://www.geonames.org/2879139","1689-10-07","7. Oktober 1689","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"4","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Leipzig","http://www.geonames.org/2879139","1689-10-08","8. Oktober 1689","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"5","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Leipzig","http://www.geonames.org/2879139","1689-10-13","13. Oktober 1689","[Philipp Jakob Spener]","http://d-nb.info/gnd/118616099","","","","","",""
"6","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Leipzig","http://www.geonames.org/2879139","1689-11-12","12. November 1689","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"7","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Erfurt","http://www.geonames.org/2929670","1690-07-15","15. Juli 1690","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"8","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Erfurt","http://www.geonames.org/2929670","1690-08-21","21. August 1690","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"9","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Erfurt","http://www.geonames.org/2929670","1690-10-04","4. Oktober 1690","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"10","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Erfurt","http://www.geonames.org/2929670","1690-12-18","18. Dezember 1690","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"11","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Erfurt","http://www.geonames.org/2929670","1691-01-08","8. Januar 1691","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"12","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Erfurt","http://www.geonames.org/2929670","1691-08-07","7. August 1691","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"13","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1691-10-10","10. Oktober 1691","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"14","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Halberstadt","http://www.geonames.org/2911665","1691-11-02","2. November 1691","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"15","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","[Glaucha]","http://www.geonames.org/8629312","1692-01-09","[09.(?) Januar 1692]","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"16","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Halle","http://www.geonames.org/2911522","1692-01-16","16. Januar 1692","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"17","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-01-19","19. Januar 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"18","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-01-26","26. Januar 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"19","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Halle","http://www.geonames.org/2911522","1692-01-30","30. Januar 1692","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"20","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-02-23","[23.(?)] Februar 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"21","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","[Glaucha]","http://www.geonames.org/8629312","1692-02-23","[23. Februar 1692 (?)]","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"22","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Halle","http://www.geonames.org/2911522","1692-03-15","15. März 1692","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"23","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-03-19","19. März 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"24","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Glaucha","http://www.geonames.org/8629312","1692-03-22","22. März 1692","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"25","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-04-02","2. April 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"26","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-04-26","26. April 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"27","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-05-17","17. Mai 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"28","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-07-09","9. Juli 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"29","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Glaucha","http://www.geonames.org/8629312","1692-07-09","9. Juli 1692","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"30","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-07-12","12. Juli 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"31","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-07-16","16. Juli 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"32","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Glaucha","http://www.geonames.org/8629312","1692-07-19","19. Juli 1692","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"33","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-07-23","23. Juli 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"34","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Glaucha","http://www.geonames.org/8629312","1692-07-23","23. Juli 1692","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"35","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-07-26","26. Juli 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"36","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Glaucha","http://www.geonames.org/8629312","1692-08-02","02. August 1692","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"37","SpBr-Francke-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Berlin","http://www.geonames.org/2950159","1692-08-02","02. August 1692","August Hermann Francke","http://d-nb.info/gnd/118534688","","","","","",""
"38","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","Glaucha","http://www.geonames.org/8629312","1692-08-06","06. August 1692","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"39","SpBr-Francke-1","August Hermann Francke","http://d-nb.info/gnd/118534688","[Glaucha]","http://www.geonames.org/8629312","1692-08-09","[09. August (?) 1692]","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
